"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"36d2767b-21df-46bf-9923-5e1b64e037d9","Mela.txt","Hellespontus","char-offset:2430","PLACE","http://pleiades.stoa.org/places/981526","Hellespontus","","40.346685","26.699162","province","VERIFIED","","","",""
"aea5fff6-b9bb-49a1-8a3b-f5eb7a53f912","Mela.txt","Propontis","char-offset:2452","PLACE","http://pleiades.stoa.org/places/511381","Propontis","-0550/2100","40.6666672","28.2499999","water-open","VERIFIED","","","",""
"ea92cdea-8f84-4b33-a109-a5425b720dcb","Mela.txt","Thracius Bosphorus","char-offset:2495","PLACE","http://pleiades.stoa.org/places/514912","Murus Anastasii/Makron Teichos|Murus Anastasii/Makron Teichos, Anastasian Wall","0300/0640","41.293572","28.328578","wall-2,fort","VERIFIED","","","",""
"a752bb35-2a00-4486-b040-3a07a1bbf9f6","Mela.txt","Pontus Euxinus,","char-offset:2534","PLACE","http://pleiades.stoa.org/places/1224","Pontus Euxinus","-0750/2100","43.0786852","34.7425505","water-open","VERIFIED","","","",""
"bc3a61f9-87cf-4a83-8805-94118bbd9990","Mela.txt","Cimmerius","char-offset:2573","PLACE","http://pleiades.stoa.org/places/854675","Cimmerius Bosp(h)orus","-0550/0640","45.35","36.65","water-open","VERIFIED","","","",""
"1399b3cc-0560-40de-b0e2-80d677d77958","Mela.txt","Maeotis","char-offset:2605","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"828e329d-7db2-40c4-94b7-fcb5a7b5b4c1","Mela.txt","Tanai","char-offset:2655","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"812934f9-1a8b-4b3c-a917-e4b1ba4f5b31","Mela.txt","Tanais","char-offset:2708","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"57289648-333e-4978-9e56-1b755ac25a6c","Mela.txt","Maeotida","char-offset:2765","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"d241ef92-dd67-4f78-be78-6a80176b6915","Mela.txt","Nilus","char-offset:2797","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"c29e5fbc-c0b9-4429-880f-dad4c97731be","Mela.txt","Africam","char-offset:2874","PLACE","http://pleiades.stoa.org/places/334546","Fossatum Africae","-0030/0640","35.0","6.5","frontier-system-limes","VERIFIED","","","",""
"80fed441-6a64-4aa6-aa04-12db7a126b9c","Mela.txt","Nilum","char-offset:2913","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"efbf0b50-6af5-465d-a170-a0544332ad9f","Mela.txt","Tanain","char-offset:2931","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"a83593bc-7467-4074-9df7-04ad38a8480f","Mela.txt","Indicum","char-offset:3330","PLACE","http://pleiades.stoa.org/places/39352","Indicum Mare","-0030/0300","-20.0","80.0","water-open","UNVERIFIED","","","",""
"92ab6aa3-eb34-4370-b9cf-b7f190ab576b","Mela.txt","Arabicum mare","char-offset:3347","PLACE","http://pleiades.stoa.org/places/39290","Arabicus Sinus/Erythr(ae)um/Rubrum Mare","-0030/2100","19.0","39.5","water-open","VERIFIED","","","",""
"9ffa6e1b-5c7f-46c7-83af-97203548c213","Mela.txt","Persicum","char-offset:3364","PLACE","http://pleiades.stoa.org/places/29713","Persicus Sinus/Erythr(ae)um Mare","-0750/2100","27.0000001","50.9999999","water-open","VERIFIED","","","",""
"aa2aa618-b209-4473-a2a9-2c57660bd308","Mela.txt","Scythico Caspium","char-offset:3377","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"893bf3f5-b199-4082-bca8-ea272fcc5a56","Mela.txt","Nilum","char-offset:3613","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"10f49371-4cd6-454c-9e3f-0c38fce5fca8","Mela.txt","Tanain","char-offset:3630","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"4ab79932-28e8-4332-9bab-7e5dd66bea6e","Mela.txt","Nili","char-offset:3662","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"8fefcaa2-521f-4445-8c53-35eea63bbc4f","Mela.txt","Hellesponticum","char-offset:3844","PLACE","http://pleiades.stoa.org/places/550878","Sigeion Pr.|Sigeion Pr./Sigeias akra, Kumkale","","40.00867","26.19813","cape","VERIFIED","","","",""
"18107d91-d2ff-43b1-9b89-e7a414344ad0","Mela.txt","Bosphorum","char-offset:3900","PLACE","http://pleiades.stoa.org/places/520977","Bosphorus","-0550/0640","41.119444","29.075278","water-open","VERIFIED","","","",""
"0d9ef510-7197-4e56-b2f7-c13fef7bc027","Mela.txt","B","char-offset:3900","PLACE","http://pleiades.stoa.org/places/315116","Praedia B(...)|Praedia B(...), Praedia B(...)","-0030/0300","36.498234","9.330338","villa","UNVERIFIED","","","",""
"45d1bdd0-c7c6-4f9c-852f-d58e1057f156","Mela.txt","Ponticum","char-offset:3931","PLACE","http://pleiades.stoa.org/places/1224","Pontus Euxinus","-0750/2100","43.0786852","34.7425505","water-open","VERIFIED","","","",""
"dd2a8fd5-7c9e-450e-8a5a-dc37e04f4c17","Mela.txt","Tanain","char-offset:4015","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"25894532-f8be-46da-b013-897ac403b30c","Mela.txt","Tanais","char-offset:4050","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"1c2ccee6-98fe-450b-9315-018f6ef3736d","Mela.txt","Indos","char-offset:4109","PLACE","http://pleiades.stoa.org/places/59849","Indoi","-0550/-0330","27.5","67.5","people","VERIFIED","","","",""
"2d7c8a2b-ec89-425b-96c4-833676b4c425","Mela.txt","Seras","char-offset:4118","PLACE","","","","","","","UNVERIFIED","","","",""
"4e1e44cf-20fd-4f36-999b-80f9004cf35e","Mela.txt","Scythas","char-offset:4127","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","","","",""
"f9e19e74-39f1-48f4-aeb3-b5d9bff97ffa","Mela.txt","Eoae","char-offset:4154","PLACE","http://pleiades.stoa.org/places/50639","Eoae","0300/0640","","","people","VERIFIED","","","",""
"5b7ea97f-f7a9-4a81-ab38-d219112ca0a6","Mela.txt","Scythae","char-offset:4184","PLACE","http://pleiades.stoa.org/places/60676","Scythae/Sagae/Sacae","-0550/0640","","","unlocated","UNVERIFIED","","","",""
"05b3da65-6dc8-4d8a-bdfe-a0493e65d6f0","Mela.txt","Indici maris","char-offset:4298","PLACE","","","","","","","UNVERIFIED","","","",""
"8457a85c-287d-4538-a4cc-97fedaa02cd5","Mela.txt","Caspium","char-offset:4483","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"5cf6124c-d24e-4c41-9ee0-089326a8f543","Mela.txt","Ariane","char-offset:4531","PLACE","http://pleiades.stoa.org/places/59700","Ariake/Larike","-0030/0300","22.5","72.5","unknown","VERIFIED","","","",""
"a8bc8add-4ef7-4d63-b9d5-f109a4f1113a","Mela.txt","Aria","char-offset:4546","PLACE","http://pleiades.stoa.org/places/961881","Ar(e)ia","-0550/0640","34.5","61.5","region,satrapy","VERIFIED","","","",""
"281d2c5f-0d82-421c-a285-9cc1d5402172","Mela.txt","Cedrosis","char-offset:4554","PLACE","http://pleiades.stoa.org/places/29573","Gedrosia","-0550/0640","27.5","62.5","region","VERIFIED","","","",""
"d32b3e9e-6cca-4b56-a21c-471da9fb6420","Mela.txt","Persis","char-offset:4566","PLACE","http://pleiades.stoa.org/places/922698","Persis/Pars","-0550/0640","30.5","51.5","unknown","VERIFIED","","","",""
"7a617a8d-a31e-4593-bfd2-219e080b21ba","Mela.txt","sinum Persicum","char-offset:4576","PLACE","http://pleiades.stoa.org/places/29713","Persicus Sinus/Erythr(ae)um Mare","-0750/2100","27.0000001","50.9999999","water-open","VERIFIED","","","",""
"b02cbd9c-b5eb-4c97-a702-a3b990d5d4c8","Mela.txt","Arabes","char-offset:4636","PLACE","http://pleiades.stoa.org/places/29475","Arabia","-0720/0640","27.5","42.5","region","VERIFIED","","","",""
"17066a58-db42-4668-a239-80da78bca702","Mela.txt","Africam","char-offset:4659","PLACE","http://pleiades.stoa.org/places/334546","Fossatum Africae","-0030/0640","35.0","6.5","frontier-system-limes","VERIFIED","","","",""
"398353c9-d2ae-452e-8bf4-419ba1250946","Mela.txt","Aethiopum","char-offset:4674","PLACE","http://pleiades.stoa.org/places/39274","Aethiopia","","14.125005","38.721522","unknown","VERIFIED","","","",""
"e50d8371-1cc5-435b-bf2c-1078d6e85f6d","Mela.txt","Caspiani Scythis","char-offset:4695","PLACE","http://pleiades.stoa.org/places/863825","Kaspiai Pylai/Albaniai Pylai","-0330/0300","42.05778135","48.29670240000001","pass","VERIFIED","","","",""
"d3973459-924d-45ac-800b-206eb4fc24d9","Mela.txt","Caspium","char-offset:4726","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"0cc47aef-354d-4eb2-a8a7-c2988812d2a0","Mela.txt","Amazones","char-offset:4749","PLACE","","","","","","","UNVERIFIED","","","",""
"d0a10050-ba1d-4323-aa0e-b87bf297a2db","Mela.txt","Hyperborei","char-offset:4771","PLACE","http://pleiades.stoa.org/places/59962","Ottorokorai/Hyperboraei","-0030/0640","32.5","77.5","unknown","VERIFIED","","","",""
"03084514-6776-4586-95c1-8f1aa2bd53b1","Mela.txt","Gandari","char-offset:4857","PLACE","http://pleiades.stoa.org/places/59818","Gandaris","-0550/0640","32.5","72.5","region","VERIFIED","","","",""
"fc999856-c016-4545-9486-40066f1c3887","Mela.txt","Bactri","char-offset:4879","PLACE","http://pleiades.stoa.org/places/961886","Bactra/Zariaspa|Bactra/Zariaspa, Balkh","-2000/2000","36.767444","66.901245","settlement","VERIFIED","","","",""
"41c85539-92d3-4cdc-b189-e4d24be1898d","Mela.txt","Sugdiani","char-offset:4887","PLACE","http://pleiades.stoa.org/places/60058","Sogdiana","-0330/0640","39.656498","66.947223","region","VERIFIED","","","",""
"78a143ef-9d90-4e33-a3f3-e6edadaa690d","Mela.txt","Chomarae","char-offset:4913","PLACE","http://pleiades.stoa.org/places/60483","Chomarae","-0030/0300","","","people","VERIFIED","","","",""
"9befd3f7-670b-46f6-9e18-0bada0130bb1","Mela.txt","Choamani","char-offset:4923","PLACE","http://pleiades.stoa.org/places/60478","Choamani","-0030/0300","","","people","VERIFIED","","","",""
"dd126fc2-7629-494b-87c8-5cefa65312f9","Mela.txt","Propanisadae,","char-offset:4933","PLACE","","","","","","","UNVERIFIED","","","",""
"83d6b4ac-95bd-4158-81e9-c209b68bc1da","Mela.txt","Dahae","char-offset:4947","PLACE","http://pleiades.stoa.org/places/952076","Daoi/Dahae","-0550/0300","38.5","56.5","unknown","VERIFIED","","","",""
"dfac6347-ee05-4842-bd95-d64b83d49dc7","Mela.txt","Scythas","char-offset:4959","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","","","",""
"8065dd0b-66e8-4a56-87ac-5bd01a6004bb","Mela.txt","Caspium","char-offset:4998","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"a1490c55-9148-4beb-9b7a-dcc01ece5a50","Mela.txt","Massagetae","char-offset:5020","PLACE","http://pleiades.stoa.org/places/59921","Massagetai","-0550/0640","37.5","62.5","people","VERIFIED","","","",""
"ace17ed1-1477-4554-b1b8-bab64fe36634","Mela.txt","Cadusi","char-offset:5032","PLACE","","","","","","","UNVERIFIED","","","",""
"2a8103e7-dd47-4597-afed-623deec328d7","Mela.txt","Hyrcani","char-offset:5040","PLACE","","","","","","","UNVERIFIED","","","",""
"fd3a283e-cdc3-4475-9a78-e61e8c06aa62","Mela.txt","Hiberi","char-offset:5049","PLACE","http://pleiades.stoa.org/places/863807","Iberia","-0330/0640","41.836467999999996","44.6891385","region","VERIFIED","","","",""
"b5bdaa1e-f970-4278-915a-349b4e567b40","Mela.txt","Cissianti","char-offset:5097","PLACE","","","","","","","UNVERIFIED","","","",""
"0ab49ab6-ec82-42e6-81b2-1f5cbc90614b","Mela.txt","Achaei","char-offset:5108","PLACE","http://pleiades.stoa.org/places/825220","Achaia (region)","-0550/0640","44.5","39.5","region","VERIFIED","","","",""
"55fd934d-22fe-4a4e-9a30-2c1dbce42879","Mela.txt","Georgili","char-offset:5116","PLACE","","","","","","","UNVERIFIED","","","",""
"21ab7bd8-db28-4247-a5e8-bb46fc42472c","Mela.txt","Moschi","char-offset:5126","PLACE","http://pleiades.stoa.org/places/863846","Moschici M.","-0330/0300","41.5","42.5","mountain","VERIFIED","","","",""
"1ab6520a-ef52-4fcd-97e9-7c668c9d6d8b","Mela.txt","Cercetae","char-offset:5134","PLACE","http://pleiades.stoa.org/places/857117","Ergeta|Ergeta","-0550/-0030","42.38392","41.67855","settlement","VERIFIED","","","",""
"1ef49fa2-cc2f-4683-8ec3-ecd272ab9988","Mela.txt","Phoristae","char-offset:5144","PLACE","","","","","","","UNVERIFIED","","","",""
"0f213bd9-b28d-4da3-95c4-2327bf7cc32b","Mela.txt","Rimphaces","char-offset:5155","PLACE","","","","","","","UNVERIFIED","","","",""
"02832f40-15cc-4fe1-85ef-6e0370b068fb","Mela.txt","Matiani,","char-offset:5208","PLACE","http://pleiades.stoa.org/places/60574","Matiani","-0030/0300","","","people","VERIFIED","","","",""
"ecea21d2-edcc-4ce9-884c-82508e5fd8e4","Mela.txt","Tibarani","char-offset:5217","PLACE","","","","","","","UNVERIFIED","","","",""
"7a78a250-d045-4a66-95c1-df157e227668","Mela.txt","Medi","char-offset:5248","PLACE","http://pleiades.stoa.org/places/874597","Media Atropatene","-0330/0640","38.5","45.5","unknown","VERIFIED","","","",""
"cbbded8b-48ca-4b66-baad-679bdd2f2059","Mela.txt","Armenii","char-offset:5254","PLACE","http://pleiades.stoa.org/places/863747","Armenia Maior","-0330/0640","40.5","43.5","province","VERIFIED","","","",""
"6ee71b92-3295-4703-b252-d24fa496d2a9","Mela.txt","Commageni,","char-offset:5263","PLACE","http://pleiades.stoa.org/places/658443","Commagene","-0330/0640","36.526222","37.9555335","region","VERIFIED","","","",""
"8cf22fb1-c8e1-4c4f-8713-9cca30db926c","Mela.txt","Murrani","char-offset:5274","PLACE","http://pleiades.stoa.org/places/894082","[Samarra]/‘Sumere’|[Samarra]/Souma/‘Sumere’, Samarra","-6200/2000","34.20585","43.87963","settlement","VERIFIED","","","",""
"5067c2f9-a099-420f-8e10-a157e12b3cc5","Mela.txt","Vegeti","char-offset:5283","PLACE","http://pleiades.stoa.org/places/863736","Algeti|Algeti","-0550/-0030","41.695772","44.342978","settlement","VERIFIED","","","",""
"843cb48c-316f-4b6f-adff-2df4865bcbc6","Mela.txt","Cappadoces","char-offset:5291","PLACE","http://pleiades.stoa.org/places/628949","Cappadocia","-0550/0640","39.25","35.75","labeled feature","VERIFIED","","","",""
"1e0e854f-32e0-4122-bf18-948ed339daad","Mela.txt","Gallograeci","char-offset:5303","PLACE","http://pleiades.stoa.org/places/619163","Gallograecia","-0330/0640","39.75","32.75","region,province","VERIFIED","","","",""
"f44cb895-ef71-4082-a3e0-38e37d67f84f","Mela.txt","Lycaones","char-offset:5316","PLACE","http://pleiades.stoa.org/places/982262","Lycaonia","-0030/0300","37.5","32.5","province","VERIFIED","","","",""
"31339973-c366-4ff1-94e4-bba2609cb8e2","Mela.txt","Phryges","char-offset:5326","PLACE","http://pleiades.stoa.org/places/609502","Phrygia","-0750/0640","38.75","29.75","region","VERIFIED","","","",""
"06287a2b-7f2e-4f12-8f76-4f7a23344567","Mela.txt","Pisidae","char-offset:5335","PLACE","http://pleiades.stoa.org/places/639087","Sagalassos|Sagalassos, Ağlasun","-0550/0640","37.678056","30.519444","architecturalcomplex,theatre,tomb,settlement,bath,plaza","VERIFIED","","","",""
"4f4fd129-d735-4c35-86a3-24cda2ea5a90","Mela.txt","Isauri","char-offset:5344","PLACE","http://pleiades.stoa.org/places/648652","Isaura Vetus/Isauropolis?|Isaura (Nova)/Leontopolis|Isaura Nova/Isaura/Leontopolis, Zengibar Kalesi|Isaura Vetus/Isauropolis?, Bozkır","-0550/0640","37.193604","32.342442","settlement","VERIFIED","","","",""
"b6fd3c2b-f7d6-4f5c-98fa-42089038e5df","Mela.txt","Lydi","char-offset:5352","PLACE","http://pleiades.stoa.org/places/550701","Lydia/Maionia","-0750/0640","38.624771249999995","27.9632845","region","VERIFIED","","","",""
"66479907-c44f-4da4-9964-552c2b2fde31","Mela.txt","Syrocilices","char-offset:5358","PLACE","","","","","","","UNVERIFIED","","","",""
"761cd193-83ce-497c-877f-146d5c30abbb","Mela.txt","Parthi","char-offset:5497","PLACE","http://pleiades.stoa.org/places/952097","Parthyene/Parthia","-0330/0300","38.5","57.5","region","VERIFIED","","","",""
"cd1a0734-6ada-40fa-b012-f5526d62ae61","Mela.txt","Assyrii","char-offset:5507","PLACE","http://pleiades.stoa.org/places/874621","Nineveh/Ninos|Nabi Yunus|Nineveh/Ninos, Kuyunjik, Mosul","-2335/2100","36.34773","43.1609","settlement","VERIFIED","","","",""
"9f10aafd-3e50-42f6-bbe2-ead9ce71b6d1","Mela.txt","Babylonii","char-offset:5537","PLACE","http://pleiades.stoa.org/places/893951","Babylon|Babylon, Babylon","-2000/0640","32.53617","44.42082","settlement,urban","VERIFIED","","","",""
"2788e1ea-2676-4e23-9693-15c49f9a2ff1","Mela.txt","Aethiopas","char-offset:5558","PLACE","http://pleiades.stoa.org/places/355607","Aethiopes","-0030/0300","","","unlocated","VERIFIED","","","",""
"46856b17-cc2c-4d60-930b-771a8994c261","Mela.txt","Nili","char-offset:5584","PLACE","http://pleiades.stoa.org/places/727172","Nilus (river)","-6000/2100","19.211408766666665","30.567329633333333","river","VERIFIED","","","",""
"402a232d-6a13-44aa-a28f-4cbd7d877164","Mela.txt","Arabia","char-offset:5643","PLACE","http://pleiades.stoa.org/places/912809","Arabia","-0750/0640","29.5","45.5","region","VERIFIED","","","",""
"c97681fc-1244-4520-a9df-79e67461a763","Mela.txt","Syria","char-offset:5742","PLACE","http://pleiades.stoa.org/places/678096","Coele Syria","-0550/0640","33.75","36.75","region","VERIFIED","","","",""
"de6c229b-4d27-42e6-a0ac-07f42726b651","Mela.txt","Cilicia","char-offset:5766","PLACE","http://pleiades.stoa.org/places/628957","Cilicia","-0330/0300","38.25","35.75","unknown","VERIFIED","","","",""
"411ac276-7833-41b3-9b48-00353d99f96c","Mela.txt","Lycia et Pamphylia","char-offset:5787","PLACE","http://pleiades.stoa.org/places/638965","Lycia","-0550/0640","36.513688333333334","29.129618500000003","region","VERIFIED","","","",""
"84587175-26af-4b2a-8bd9-ff421f2202d9","Mela.txt","Caria","char-offset:5807","PLACE","http://pleiades.stoa.org/places/599564","Caria","-0750/0640","37.038339","27.423638999999998","labeled feature","VERIFIED","","","",""
"3406d34f-acde-41a0-bbcb-61dc65afd012","Mela.txt","Ionia","char-offset:5814","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","","","",""
"001a29b8-d788-4e8a-bb23-77926bdbc187","Mela.txt","Aeolis","char-offset:5821","PLACE","http://pleiades.stoa.org/places/550406","Aeolis","-0750/0300","38.846442875","26.950801749999997","region","VERIFIED","","","",""
"6fb2bb22-cdf6-4f6a-a1ce-3b1f3078ea90","Mela.txt","Troas","char-offset:5829","PLACE","http://pleiades.stoa.org/places/550944","Troas","-0750/0300","39.82696158473712","26.341361553099542","region","VERIFIED","","","",""
"5f4cf9ee-5a48-47e7-887d-8a44ffb06c65","Mela.txt","Hellespontum","char-offset:5844","PLACE","http://pleiades.stoa.org/places/550878","Sigeion Pr.|Sigeion Pr./Sigeias akra, Kumkale","","40.00867","26.19813","cape","VERIFIED","","","",""
"d6e1694d-e3cd-4265-88aa-9710e47f0c7d","Mela.txt","Bithyni","char-offset:5864","PLACE","http://pleiades.stoa.org/places/511189","Bithynia (region)","-0550/0640","41.01972391666666","31.501635083333333","region","VERIFIED","","","",""
"14720c0a-6b08-47fa-bc4f-5f561abbc73c","Mela.txt","Thracium Bosphorum","char-offset:5880","PLACE","http://pleiades.stoa.org/places/520977","Bosphorus","-0550/0640","41.119444","29.075278","water-open","VERIFIED","","","",""
"133c3631-24f2-4f17-b94b-6e006278a67e","Mela.txt","Tanain","char-offset:5994","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"a3405bc5-b455-4eff-b11d-33c8e18a17e8","Mela.txt","Tanain","char-offset:6051","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"671131e2-4871-4d18-bcc3-f5c2bfcc80e2","Mela.txt","Maeotida","char-offset:6061","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"9db5e50e-1801-457f-832a-a3f6679b5ab9","Mela.txt","Atlanticum","char-offset:6126","PLACE","http://pleiades.stoa.org/places/845","Atlanticus Oceanus","-0550/0640","42.97665274736841","-7.072833872807018","water-open","VERIFIED","","","",""
"66e4de4e-b7a4-4874-ac8f-1afe36f58ae7","Mela.txt","Britannicum oceanum","char-offset:6153","PLACE","http://pleiades.stoa.org/places/20420","Britannicum Mare","-0030/2100","50.0","-2.0","water-open","VERIFIED","","","",""
"2d408236-edd9-4c27-96f9-f17fec518b0b","Mela.txt","Tanai","char-offset:6199","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"a0989b76-c568-44a3-a68d-5fc9daa4404e","Mela.txt","Ponticum","char-offset:6270","PLACE","http://pleiades.stoa.org/places/1224","Pontus Euxinus","-0750/2100","43.0786852","34.7425505","water-open","VERIFIED","","","",""
"add6ecfe-a446-45ca-93be-66c06eff66fa","Mela.txt","Propontidi","char-offset:6292","PLACE","http://pleiades.stoa.org/places/511381","Propontis","-0550/2100","40.6666672","28.2499999","water-open","VERIFIED","","","",""
"cf3cfa5f-2cc1-4db3-8ac8-46833744e5d6","Mela.txt","Aegaeum","char-offset:6745","PLACE","http://pleiades.stoa.org/places/560221","Aegaeum Mare","-0550/2100","37.42245628773585","25.8829628235849","water-open","VERIFIED","","","",""
"ff196a72-3b79-4551-b8d4-907531bb4fd9","Mela.txt","Ionium","char-offset:6783","PLACE","http://pleiades.stoa.org/places/1046","Ionium Mare","-0750/0640","39.03244647555555","19.674861075555555","water-open","VERIFIED","","","",""
"bb9c7c95-2466-4edf-b9f6-d86868409321","Mela.txt","Hadriaticum","char-offset:6791","PLACE","http://pleiades.stoa.org/places/1004","(H)Adriaticum/Superum Mare","-0330/-0030","42.7752864","15.885196","water-open","VERIFIED","","","",""
"f5a97728-ae71-4310-ba72-3a3bae7bb9a1","Mela.txt","Tuscum","char-offset:6829","PLACE","","","","","","","UNVERIFIED","","","",""
"5460f360-fb12-427f-8435-1ea0fe95b6d7","Mela.txt","Tyrrhenicum","char-offset:6848","PLACE","http://pleiades.stoa.org/places/1356","Tyrrhenum/Inferum Mare","-0330/0640","41.66419815387763","12.054731855280693","water-open","VERIFIED","","","",""
"c1d5d091-0798-46be-a171-ad594c3edd76","Mela.txt","Scythia","char-offset:6894","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","","","",""
"abbbdcaa-0408-477c-91e4-051f666052ec","Mela.txt","Thracia","char-offset:6995","PLACE","http://pleiades.stoa.org/places/501638","Thracia","-0750/0640","40.288041","23.129408","unknown","VERIFIED","","","",""
"37bfc5b1-ccdd-4c04-8ac6-84cdffd7d32c","Mela.txt","Macedonia","char-offset:7009","PLACE","http://pleiades.stoa.org/places/491656","Macedonia","-0550/0640","41.25","21.75","unknown","VERIFIED","","","",""
"c7026717-be6a-43b7-8a9e-3705064e0936","Mela.txt","Illyris","char-offset:7104","PLACE","http://pleiades.stoa.org/places/481866","Illyrii","-0550/-0030","41.5","19.5","unknown","VERIFIED","","","",""
"601c466d-ff78-4bb4-904f-1adaed04474b","Mela.txt","Hadriaticum","char-offset:7133","PLACE","http://pleiades.stoa.org/places/1004","(H)Adriaticum/Superum Mare","-0330/-0030","42.7752864","15.885196","water-open","VERIFIED","","","",""
"3727ffda-92b9-4daa-abdb-a74ef2f12301","Mela.txt","Tuscum","char-offset:7148","PLACE","","","","","","","UNVERIFIED","","","",""
"9ddc693a-2140-46f7-8223-632ecfeb05c3","Mela.txt","Gallia","char-offset:7189","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","","","",""
"9b8d6878-a14c-48a6-b975-14ce60c4c748","Mela.txt","Gallia","char-offset:7312","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","","","",""
"73eab901-7a00-47e2-b369-379c821b45b8","Mela.txt","Libycum","char-offset:8104","PLACE","http://pleiades.stoa.org/places/716590","Libycum Mare","","31.5","25.5","water-open","VERIFIED","","","",""
"15d62b23-2b7d-487c-aae7-33ecad15b20d","Mela.txt","Atlanticum","char-offset:8149","PLACE","http://pleiades.stoa.org/places/845","Atlanticus Oceanus","-0550/0640","42.97665274736841","-7.072833872807018","water-open","VERIFIED","","","",""
"77cc5f8f-6e7d-423a-8733-a96758744594","Mela.txt","Cyrenas","char-offset:8234","PLACE","http://pleiades.stoa.org/places/981517","Creta et Cyrene (Roman province)","","32.5","22.5","province","VERIFIED","","","",""
"fb3410ca-9981-43d8-b3ed-789049aabb66","Mela.txt","Numidae","char-offset:8320","PLACE","http://pleiades.stoa.org/places/305119","Numidae","-0030/0300","36.25","4.75","people","VERIFIED","","","",""
"36e75325-4e75-4f05-827f-39963eb9528c","Mela.txt","Mauri","char-offset:8331","PLACE","http://pleiades.stoa.org/places/275674","Maurusii","-0030/0640","34.75","-5.25","region,people","VERIFIED","","","",""
"96cac836-edba-463b-92f6-9fa7c81bab2a","Mela.txt","Mauri","char-offset:8349","PLACE","http://pleiades.stoa.org/places/275674","Maurusii","-0030/0640","34.75","-5.25","region,people","VERIFIED","","","",""
"2735e902-fe28-4bb7-81dd-6e94a4f75586","Mela.txt","Atlanticum","char-offset:8361","PLACE","http://pleiades.stoa.org/places/845","Atlanticus Oceanus","-0550/0640","42.97665274736841","-7.072833872807018","water-open","VERIFIED","","","",""
